"TIME","GEO","GEO_LABEL","UNIT","UNIT_LABEL","Value","Flag and Footnotes"
"2008","BE33","Prov. Liège","MIO_PPS","Million purchasing power standards (PPS)","23,464.23",""
"2009","BE33","Prov. Liège","MIO_PPS","Million purchasing power standards (PPS)","22,629.86",""
"2010","BE33","Prov. Liège","MIO_PPS","Million purchasing power standards (PPS)","23,902.75",""
"2011","BE33","Prov. Liège","MIO_PPS","Million purchasing power standards (PPS)","24,994.42",""
"2012","BE33","Prov. Liège","MIO_PPS","Million purchasing power standards (PPS)","25,661.55",""
"2013","BE33","Prov. Liège","MIO_PPS","Million purchasing power standards (PPS)","25,581.42",""
"2014","BE33","Prov. Liège","MIO_PPS","Million purchasing power standards (PPS)","26,123.03",""
"2015","BE33","Prov. Liège","MIO_PPS","Million purchasing power standards (PPS)","27,031.21",""
"2016","BE33","Prov. Liège","MIO_PPS","Million purchasing power standards (PPS)","27,171.75",""
"2017","BE33","Prov. Liège","MIO_PPS","Million purchasing power standards (PPS)","27,845.14",""
"2000","BE34","Prov. Luxembourg (BE)","MIO_PPS","Million purchasing power standards (PPS)",":",""
"2001","BE34","Prov. Luxembourg (BE)","MIO_PPS","Million purchasing power standards (PPS)",":",""
"2002","BE34","Prov. Luxembourg (BE)","MIO_PPS","Million purchasing power standards (PPS)",":",""
"2003","BE34","Prov. Luxembourg (BE)","MIO_PPS","Million purchasing power standards (PPS)","4,624.63",""
"2004","BE34","Prov. Luxembourg (BE)","MIO_PPS","Million purchasing power standards (PPS)","4,756.51",""
"2005","BE34","Prov. Luxembourg (BE)","MIO_PPS","Million purchasing power standards (PPS)","4,972.87",""
"2006","BE34","Prov. Luxembourg (BE)","MIO_PPS","Million purchasing power standards (PPS)","5,280.93",""
"2007","BE34","Prov. Luxembourg (BE)","MIO_PPS","Million purchasing power standards (PPS)","5,382.77",""
"2008","BE34","Prov. Luxembourg (BE)","MIO_PPS","Million purchasing power standards (PPS)","5,358.44",""
"2009","BE34","Prov. Luxembourg (BE)","MIO_PPS","Million purchasing power standards (PPS)","5,165.34",""
"2010","BE34","Prov. Luxembourg (BE)","MIO_PPS","Million purchasing power standards (PPS)","5,474.57",""
"2011","BE34","Prov. Luxembourg (BE)","MIO_PPS","Million purchasing power standards (PPS)","5,635.24",""
"2012","BE34","Prov. Luxembourg (BE)","MIO_PPS","Million purchasing power standards (PPS)","5,726.69",""
"2013","BE34","Prov. Luxembourg (BE)","MIO_PPS","Million purchasing power standards (PPS)","5,711.04",""
"2014","BE34","Prov. Luxembourg (BE)","MIO_PPS","Million purchasing power standards (PPS)","5,843.38",""
"2015","BE34","Prov. Luxembourg (BE)","MIO_PPS","Million purchasing power standards (PPS)","6,106.87",""
"2016","BE34","Prov. Luxembourg (BE)","MIO_PPS","Million purchasing power standards (PPS)","6,096.47",""
"2017","BE34","Prov. Luxembourg (BE)","MIO_PPS","Million purchasing power standards (PPS)","6,217.35",""
"2000","BE35","Prov. Namur","MIO_PPS","Million purchasing power standards (PPS)",":",""
"2001","BE35","Prov. Namur","MIO_PPS","Million purchasing power standards (PPS)",":",""
"2002","BE35","Prov. Namur","MIO_PPS","Million purchasing power standards (PPS)",":",""
"2003","BE35","Prov. Namur","MIO_PPS","Million purchasing power standards (PPS)","8,298.2",""
"2004","BE35","Prov. Namur","MIO_PPS","Million purchasing power standards (PPS)","8,605.03",""
"2005","BE35","Prov. Namur","MIO_PPS","Million purchasing power standards (PPS)","8,954.35",""
"2006","BE35","Prov. Namur","MIO_PPS","Million purchasing power standards (PPS)","9,449.28",""
"2007","BE35","Prov. Namur","MIO_PPS","Million purchasing power standards (PPS)","9,767.87",""
"2008","BE35","Prov. Namur","MIO_PPS","Million purchasing power standards (PPS)","9,925.71",""
"2009","BE35","Prov. Namur","MIO_PPS","Million purchasing power standards (PPS)","9,680.03",""
"2010","BE35","Prov. Namur","MIO_PPS","Million purchasing power standards (PPS)","10,402.27",""
"2011","BE35","Prov. Namur","MIO_PPS","Million purchasing power standards (PPS)","10,562.82",""
"2012","BE35","Prov. Namur","MIO_PPS","Million purchasing power standards (PPS)","10,901.12",""
"2013","BE35","Prov. Namur","MIO_PPS","Million purchasing power standards (PPS)","10,869.3",""
"2014","BE35","Prov. Namur","MIO_PPS","Million purchasing power standards (PPS)","11,204.97",""
"2015","BE35","Prov. Namur","MIO_PPS","Million purchasing power standards (PPS)","11,538.83",""
"2016","BE35","Prov. Namur","MIO_PPS","Million purchasing power standards (PPS)","11,627.81",""
"2017","BE35","Prov. Namur","MIO_PPS","Million purchasing power standards (PPS)","11,755.11",""
"2000","BEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)",":",""
"2001","BEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)",":",""
"2002","BEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)",":",""
"2003","BEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","276.81",""
"2004","BEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","209.83",""
"2005","BEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","168.84",""
"2006","BEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","164.85",""
"2007","BEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","167.69",""
"2008","BEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","169.11",""
"2009","BEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","172.82",""
"2010","BEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","223.88",""
"2011","BEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","229.78",""
"2012","BEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","244.94",""
"2013","BEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","247.09",""
"2014","BEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","248.26",""
"2015","BEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","243.26",""
"2016","BEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","165.96",""
"2017","BEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","174.86",""
"2000","BEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)",":",""
"2001","BEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)",":",""
"2002","BEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)",":",""
"2003","BEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","276.81",""
"2004","BEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","209.83",""
"2005","BEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","168.84",""
"2006","BEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","164.85",""
"2007","BEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","167.69",""
"2008","BEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","169.11",""
"2009","BEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","172.82",""
"2010","BEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","223.88",""
"2011","BEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","229.78",""
"2012","BEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","244.94",""
"2013","BEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","247.09",""
"2014","BEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","248.26",""
"2015","BEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","243.26",""
"2016","BEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","165.96",""
"2017","BEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","174.86",""
"2000","BG","Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","45,659.83",""
"2001","BG","Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","48,036.74",""
"2002","BG","Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","52,009.87",""
"2003","BG","Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","55,032.54",""
"2004","BG","Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","59,573.83",""
"2005","BG","Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","66,468.8",""
"2006","BG","Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","71,186.99",""
"2007","BG","Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","79,619.52",""
"2008","BG","Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","84,841.41",""
"2009","BG","Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","80,091.18",""
"2010","BG","Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","84,522.76",""
"2011","BG","Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","86,905.89",""
"2012","BG","Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","89,494.04",""
"2013","BG","Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","88,441.08",""
"2014","BG","Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","93,369.78",""
"2015","BG","Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","98,085.97",""
"2016","BG","Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","101,121.47",""
"2017","BG","Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","104,666.49",""
"2000","BG3","Severna i yugoiztochna Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","22,485.51",""
"2001","BG3","Severna i yugoiztochna Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","22,806.58",""
"2002","BG3","Severna i yugoiztochna Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","24,075.43",""
"2003","BG3","Severna i yugoiztochna Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","24,887.59",""
"2004","BG3","Severna i yugoiztochna Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","26,335.91",""
"2005","BG3","Severna i yugoiztochna Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","29,151.4",""
"2006","BG3","Severna i yugoiztochna Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","29,695.4",""
"2007","BG3","Severna i yugoiztochna Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","31,786.76",""
"2008","BG3","Severna i yugoiztochna Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","33,658.13",""
"2009","BG3","Severna i yugoiztochna Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","31,066.15",""
"2010","BG3","Severna i yugoiztochna Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","31,882.7",""
"2011","BG3","Severna i yugoiztochna Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","32,620.88",""
"2012","BG3","Severna i yugoiztochna Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","34,219",""
"2013","BG3","Severna i yugoiztochna Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","34,051.97",""
"2014","BG3","Severna i yugoiztochna Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","36,548.02",""
"2015","BG3","Severna i yugoiztochna Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","37,177.78",""
"2016","BG3","Severna i yugoiztochna Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","38,476.9",""
"2017","BG3","Severna i yugoiztochna Bulgaria","MIO_PPS","Million purchasing power standards (PPS)","39,801.16",""
"2000","BG31","Severozapaden","MIO_PPS","Million purchasing power standards (PPS)","5,300.99",""
"2001","BG31","Severozapaden","MIO_PPS","Million purchasing power standards (PPS)","5,491.48",""
"2002","BG31","Severozapaden","MIO_PPS","Million purchasing power standards (PPS)","5,643.19",""
"2003","BG31","Severozapaden","MIO_PPS","Million purchasing power standards (PPS)","5,634.68",""
"2004","BG31","Severozapaden","MIO_PPS","Million purchasing power standards (PPS)","5,785.9",""
"2005","BG31","Severozapaden","MIO_PPS","Million purchasing power standards (PPS)","6,246.74",""
"2006","BG31","Severozapaden","MIO_PPS","Million purchasing power standards (PPS)","6,082.28",""
"2007","BG31","Severozapaden","MIO_PPS","Million purchasing power standards (PPS)","6,524.39",""
"2008","BG31","Severozapaden","MIO_PPS","Million purchasing power standards (PPS)","6,695.49",""
"2009","BG31","Severozapaden","MIO_PPS","Million purchasing power standards (PPS)","6,060.52",""
"2010","BG31","Severozapaden","MIO_PPS","Million purchasing power standards (PPS)","6,159.48",""
"2011","BG31","Severozapaden","MIO_PPS","Million purchasing power standards (PPS)","6,267.39",""
"2012","BG31","Severozapaden","MIO_PPS","Million purchasing power standards (PPS)","6,367.83",""
"2013","BG31","Severozapaden","MIO_PPS","Million purchasing power standards (PPS)","6,241.99",""
"2014","BG31","Severozapaden","MIO_PPS","Million purchasing power standards (PPS)","6,657.01",""
"2015","BG31","Severozapaden","MIO_PPS","Million purchasing power standards (PPS)","6,658.81",""
"2016","BG31","Severozapaden","MIO_PPS","Million purchasing power standards (PPS)","6,687.23",""
"2017","BG31","Severozapaden","MIO_PPS","Million purchasing power standards (PPS)","7,062.1",""
"2000","BG32","Severen tsentralen","MIO_PPS","Million purchasing power standards (PPS)","4,758.26",""
"2001","BG32","Severen tsentralen","MIO_PPS","Million purchasing power standards (PPS)","5,092.64",""
"2002","BG32","Severen tsentralen","MIO_PPS","Million purchasing power standards (PPS)","5,627.68",""
"2003","BG32","Severen tsentralen","MIO_PPS","Million purchasing power standards (PPS)","5,524.57",""
"2004","BG32","Severen tsentralen","MIO_PPS","Million purchasing power standards (PPS)","5,768.79",""
"2005","BG32","Severen tsentralen","MIO_PPS","Million purchasing power standards (PPS)","6,350.78",""
"2006","BG32","Severen tsentralen","MIO_PPS","Million purchasing power standards (PPS)","6,402.08",""
"2007","BG32","Severen tsentralen","MIO_PPS","Million purchasing power standards (PPS)","6,872.96",""
"2008","BG32","Severen tsentralen","MIO_PPS","Million purchasing power standards (PPS)","7,114.93",""
"2009","BG32","Severen tsentralen","MIO_PPS","Million purchasing power standards (PPS)","6,567.72",""
"2010","BG32","Severen tsentralen","MIO_PPS","Million purchasing power standards (PPS)","6,702.01",""
"2011","BG32","Severen tsentralen","MIO_PPS","Million purchasing power standards (PPS)","6,844.06",""
"2012","BG32","Severen tsentralen","MIO_PPS","Million purchasing power standards (PPS)","7,181.26",""
"2013","BG32","Severen tsentralen","MIO_PPS","Million purchasing power standards (PPS)","7,224.1",""
"2014","BG32","Severen tsentralen","MIO_PPS","Million purchasing power standards (PPS)","7,799.18",""
"2015","BG32","Severen tsentralen","MIO_PPS","Million purchasing power standards (PPS)","7,838.43",""
"2016","BG32","Severen tsentralen","MIO_PPS","Million purchasing power standards (PPS)","7,932.34",""
"2017","BG32","Severen tsentralen","MIO_PPS","Million purchasing power standards (PPS)","8,138.65",""
"2000","BG33","Severoiztochen","MIO_PPS","Million purchasing power standards (PPS)","5,457.91",""
"2001","BG33","Severoiztochen","MIO_PPS","Million purchasing power standards (PPS)","5,544.27",""
"2002","BG33","Severoiztochen","MIO_PPS","Million purchasing power standards (PPS)","5,950.44",""
"2003","BG33","Severoiztochen","MIO_PPS","Million purchasing power standards (PPS)","6,281.29",""
"2004","BG33","Severoiztochen","MIO_PPS","Million purchasing power standards (PPS)","6,750.66",""
"2005","BG33","Severoiztochen","MIO_PPS","Million purchasing power standards (PPS)","7,446.25",""
"2006","BG33","Severoiztochen","MIO_PPS","Million purchasing power standards (PPS)","8,062.39",""
"2007","BG33","Severoiztochen","MIO_PPS","Million purchasing power standards (PPS)","8,857.55",""
"2008","BG33","Severoiztochen","MIO_PPS","Million purchasing power standards (PPS)","9,547.01",""
"2009","BG33","Severoiztochen","MIO_PPS","Million purchasing power standards (PPS)","8,612.24",""
"2010","BG33","Severoiztochen","MIO_PPS","Million purchasing power standards (PPS)","8,947.98",""
"2011","BG33","Severoiztochen","MIO_PPS","Million purchasing power standards (PPS)","9,271.11",""
