TIME,TIME_LABEL,GEO,GEO_LABEL,SEX,AGE,UNIT,Value,Flag and Footnotes
2015,2015,TR52,"Konya, Karaman",Total,Total,Number,2349170,
2017,2017,UKM3,South Western Scotland (NUTS 2013),Total,Total,Number,2349308,
1997,1997,UKM3,South Western Scotland (NUTS 2013),Total,Total,Number,2349706,
2015,2015,PL92,Mazowiecki regionalny,Total,Total,Number,2349720,
2012,2012,FRF3,Lorraine,Total,Total,Number,2349816,
2012,2012,FR41,Lorraine (NUTS 2013),Total,Total,Number,2349816,
2009,2009,FRF3,Lorraine,Total,Total,Number,2350112,
2009,2009,FR41,Lorraine (NUTS 2013),Total,Total,Number,2350112,
2015,2015,RO12,Centru,Total,Total,Number,2350147,
2006,2006,PT16,Centro (PT),Total,Total,Number,2350150,
2011,2011,FRF3,Lorraine,Total,Total,Number,2350657,
2011,2011,FR41,Lorraine (NUTS 2013),Total,Total,Number,2350657,
2010,2010,FRF3,Lorraine,Total,Total,Number,2350920,
2010,2010,FR41,Lorraine (NUTS 2013),Total,Total,Number,2350920,
2002,2002,PT16,Centro (PT),Total,Total,Number,2351652,
2013,2013,TR72,"Kayseri, Sivas, Yozgat",Total,Total,Number,2351714,
1998,1998,UKM3,South Western Scotland (NUTS 2013),Total,Total,Number,2351916,
2005,2005,PT16,Centro (PT),Total,Total,Number,2352891,
2011,2011,TR72,"Kayseri, Sivas, Yozgat",Total,Total,Number,2352971,
2001,2001,LV,Latvia,Total,Total,Number,2353384,
2001,2001,LV0,Latvija,Total,Total,Number,2353384,
2001,2001,LV00,Latvija,Total,Total,Number,2353384,
2001,2001,FRJ1,Languedoc-Roussillon,Total,Total,Number,2353629,
2001,2001,FR81,Languedoc-Roussillon (NUTS 2013),Total,Total,Number,2353629,
2004,2004,PT16,Centro (PT),Total,Total,Number,2354349,
1996,1996,UKM3,South Western Scotland (NUTS 2013),Total,Total,Number,2354711,
2005,2005,DEG,Thüringen,Total,Total,Number,2355280,
2005,2005,DEG0,Thüringen,Total,Total,Number,2355280,
2003,2003,PT16,Centro (PT),Total,Total,Number,2355304,
2014,2014,RO12,Centru,Total,Total,Number,2355312,
2014,2014,PL92,Mazowiecki regionalny,Total,Total,Number,2355427,
2000,2000,NL41,Noord-Brabant,Total,Total,Number,2356004,
2010,2010,DEE,Sachsen-Anhalt,Total,Total,Number,2356219,
2010,2010,DEE0,Sachsen-Anhalt,Total,Total,Number,2356219,
2009,2009,LT02,Vidurio ir vakaru Lietuvos regionas,Total,Total,Number,2357411,
2013,2013,RO12,Centru,Total,Total,Number,2359405,
1996,1996,DE94,Weser-Ems,Total,Total,Number,2359691,
2012,2012,RO12,Centru,Total,Total,Number,2360578,b
1995,1995,UKM3,South Western Scotland (NUTS 2013),Total,Total,Number,2360979,
2010,2010,UKH1,East Anglia,Total,Total,Number,2361712,
2012,2012,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",Total,Total,Number,2362209,
2014,2014,TR72,"Kayseri, Sivas, Yozgat",Total,Total,Number,2363390,
2010,2010,TRC1,"Gaziantep, Adiyaman, Kilis",Total,Total,Number,2364249,
1993,1993,UKM3,South Western Scotland (NUTS 2013),Total,Total,Number,2364348,
1994,1994,UKM3,South Western Scotland (NUTS 2013),Total,Total,Number,2364863,
1991,1991,RO32,Bucuresti - Ilfov,Total,Total,Number,2366678,
2017,2017,UKI4,Inner London - East,Total,Total,Number,2367065,
2016,2016,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",Total,Total,Number,2368548,
2018,2018,IE06,Eastern and Midland,Total,Total,Number,2369275,
1990,1990,FRB,Centre - Val de Loire,Total,Total,Number,2369808,
1990,1990,FRB0,Centre - Val de Loire,Total,Total,Number,2369808,
1990,1990,FR24,Centre (FR) (NUTS 2013),Total,Total,Number,2369808,
2016,2016,TR52,"Konya, Karaman",Total,Total,Number,2372740,
2004,2004,DEG,Thüringen,Total,Total,Number,2373157,
2004,2004,DEG0,Thüringen,Total,Total,Number,2373157,
1997,1997,DE94,Weser-Ems,Total,Total,Number,2374243,
2001,2001,NL41,Noord-Brabant,Total,Total,Number,2375116,
1990,1990,NL32,Noord-Holland,Total,Total,Number,2376015,
2015,2015,TR72,"Kayseri, Sivas, Yozgat",Total,Total,Number,2378052,
2016,2016,TR72,"Kayseri, Sivas, Yozgat",Total,Total,Number,2379113,
1991,1991,FRB,Centre - Val de Loire,Total,Total,Number,2381407,
1991,1991,FRB0,Centre - Val de Loire,Total,Total,Number,2381407,
1991,1991,FR24,Centre (FR) (NUTS 2013),Total,Total,Number,2381407,
2000,2000,LV,Latvia,Total,Total,Number,2381715,
2000,2000,LV0,Latvija,Total,Total,Number,2381715,
2000,2000,LV00,Latvija,Total,Total,Number,2381715,
2009,2009,DEE,Sachsen-Anhalt,Total,Total,Number,2381872,
2009,2009,DEE0,Sachsen-Anhalt,Total,Total,Number,2381872,
2013,2013,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",Total,Total,Number,2382428,
2011,2011,UKH1,East Anglia,Total,Total,Number,2385006,
2017,2017,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",Total,Total,Number,2385514,
2008,2008,LT02,Vidurio ir vakaru Lietuvos regionas,Total,Total,Number,2386299,
2002,2002,FRJ1,Languedoc-Roussillon,Total,Total,Number,2388723,
2002,2002,FR81,Languedoc-Roussillon (NUTS 2013),Total,Total,Number,2388723,
1998,1998,DE94,Weser-Ems,Total,Total,Number,2390344,
2002,2002,NL41,Noord-Brabant,Total,Total,Number,2391123,
2003,2003,DEG,Thüringen,Total,Total,Number,2392040,
2003,2003,DEG0,Thüringen,Total,Total,Number,2392040,
1992,1992,FRB,Centre - Val de Loire,Total,Total,Number,2393043,
1992,1992,FRB0,Centre - Val de Loire,Total,Total,Number,2393043,
1992,1992,FR24,Centre (FR) (NUTS 2013),Total,Total,Number,2393043,
1991,1991,NL32,Noord-Holland,Total,Total,Number,2397088,
1999,1999,LV,Latvia,Total,Total,Number,2399248,
1999,1999,LV0,Latvija,Total,Total,Number,2399248,
1999,1999,LV00,Latvija,Total,Total,Number,2399248,
2001,2001,RO41,Sud-Vest Oltenia,Total,Total,Number,2399333,
2003,2003,NL41,Noord-Brabant,Total,Total,Number,2400198,
2017,2017,TR72,"Kayseri, Sivas, Yozgat",Total,Total,Number,2401245,
1999,1999,DE94,Weser-Ems,Total,Total,Number,2401523,
2018,2018,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",Total,Total,Number,2402507,
2018,2018,UKI4,Inner London - East,Total,Total,Number,2402934,
2012,2012,UKH1,East Anglia,Total,Total,Number,2403234,
1993,1993,FRB,Centre - Val de Loire,Total,Total,Number,2403487,
1993,1993,FRB0,Centre - Val de Loire,Total,Total,Number,2403487,
1993,1993,FR24,Centre (FR) (NUTS 2013),Total,Total,Number,2403487,
2000,2000,RO41,Sud-Vest Oltenia,Total,Total,Number,2403632,
2014,2014,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",Total,Total,Number,2404752,
2017,2017,TR52,"Konya, Karaman",Total,Total,Number,2406913,
2004,2004,NL41,Noord-Brabant,Total,Total,Number,2406994,
1994,1994,FRB,Centre - Val de Loire,Total,Total,Number,2410394,
1994,1994,FRB0,Centre - Val de Loire,Total,Total,Number,2410394,
1994,1994,FR24,Centre (FR) (NUTS 2013),Total,Total,Number,2410394,
1999,1999,RO41,Sud-Vest Oltenia,Total,Total,Number,2410944,
2005,2005,NL41,Noord-Brabant,Total,Total,Number,2411359,
2002,2002,DEG,Thüringen,Total,Total,Number,2411387,
2002,2002,DEG0,Thüringen,Total,Total,Number,2411387,
2008,2008,DEE,Sachsen-Anhalt,Total,Total,Number,2412472,
2008,2008,DEE0,Sachsen-Anhalt,Total,Total,Number,2412472,
2011,2011,TRC1,"Gaziantep, Adiyaman, Kilis",Total,Total,Number,2414833,
2000,2000,DE94,Weser-Ems,Total,Total,Number,2415714,
2006,2006,NL41,Noord-Brabant,Total,Total,Number,2415946,
2018,2018,TR72,"Kayseri, Sivas, Yozgat",Total,Total,Number,2416673,
2013,2013,UKH1,East Anglia,Total,Total,Number,2416785,
1995,1995,FRB,Centre - Val de Loire,Total,Total,Number,2418315,
1995,1995,FRB0,Centre - Val de Loire,Total,Total,Number,2418315,
1995,1995,FR24,Centre (FR) (NUTS 2013),Total,Total,Number,2418315,
2018,2018,ES41,Castilla y León,Total,Total,Number,2418556,
1998,1998,RO41,Sud-Vest Oltenia,Total,Total,Number,2418790,
2007,2007,NL41,Noord-Brabant,Total,Total,Number,2419042,
1998,1998,LV,Latvia,Total,Total,Number,2420789,
1998,1998,LV0,Latvija,Total,Total,Number,2420789,
1998,1998,LV00,Latvija,Total,Total,Number,2420789,
1992,1992,NL32,Noord-Holland,Total,Total,Number,2421665,
2007,2007,LT02,Vidurio ir vakaru Lietuvos regionas,Total,Total,Number,2421792,
2018,2018,RO22,Sud-Est,Total,Total,Number,2421957,
1996,1996,FRB,Centre - Val de Loire,Total,Total,Number,2424326,
1996,1996,FRB0,Centre - Val de Loire,Total,Total,Number,2424326,
1996,1996,FR24,Centre (FR) (NUTS 2013),Total,Total,Number,2424326,
2003,2003,FRJ1,Languedoc-Roussillon,Total,Total,Number,2424518,
2003,2003,FR81,Languedoc-Roussillon (NUTS 2013),Total,Total,Number,2424518,
2008,2008,NL41,Noord-Brabant,Total,Total,Number,2424827,
1997,1997,RO41,Sud-Vest Oltenia,Total,Total,Number,2425831,
2001,2001,DE94,Weser-Ems,Total,Total,Number,2426816,
2018,2018,TR52,"Konya, Karaman",Total,Total,Number,2426821,
2015,2015,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",Total,Total,Number,2429519,
1990,1990,FRJ2,Midi-Pyrénées,Total,Total,Number,2431081,
1990,1990,FR62,Midi-Pyrénées (NUTS 2013),Total,Total,Number,2431081,
2001,2001,DEG,Thüringen,Total,Total,Number,2431255,
2001,2001,DEG0,Thüringen,Total,Total,Number,2431255,
1997,1997,FRB,Centre - Val de Loire,Total,Total,Number,2432034,
1997,1997,FRB0,Centre - Val de Loire,Total,Total,Number,2432034,
1997,1997,FR24,Centre (FR) (NUTS 2013),Total,Total,Number,2432034,
2014,2014,UKH1,East Anglia,Total,Total,Number,2434456,
2009,2009,NL41,Noord-Brabant,Total,Total,Number,2434560,
1996,1996,RO41,Sud-Vest Oltenia,Total,Total,Number,2435166,
2011,2011,DE94,Weser-Ems,Total,Total,Number,2435261,b
2017,2017,ES41,Castilla y León,Total,Total,Number,2435951,
2012,2012,DE94,Weser-Ems,Total,Total,Number,2437727,
1990,1990,DEA3,Münster,Total,Total,Number,2437782,
1998,1998,FRB,Centre - Val de Loire,Total,Total,Number,2438205,
1998,1998,FRB0,Centre - Val de Loire,Total,Total,Number,2438205,
1998,1998,FR24,Centre (FR) (NUTS 2013),Total,Total,Number,2438205,
1993,1993,NL32,Noord-Holland,Total,Total,Number,2440165,
1999,1999,FRB,Centre - Val de Loire,Total,Total,Number,2440295,
1999,1999,FRB0,Centre - Val de Loire,Total,Total,Number,2440295,
1999,1999,FR24,Centre (FR) (NUTS 2013),Total,Total,Number,2440295,
2007,2007,DEE,Sachsen-Anhalt,Total,Total,Number,2441787,
2007,2007,DEE0,Sachsen-Anhalt,Total,Total,Number,2441787,
1995,1995,RO41,Sud-Vest Oltenia,Total,Total,Number,2441803,
2013,2013,DE94,Weser-Ems,Total,Total,Number,2442205,
2002,2002,DE94,Weser-Ems,Total,Total,Number,2442210,
1990,1990,UKJ2,"Surrey, East and West Sussex",Total,Total,Number,2442830,
2010,2010,NL41,Noord-Brabant,Total,Total,Number,2444158,
1997,1997,LV,Latvia,Total,Total,Number,2444912,
1997,1997,LV0,Latvija,Total,Total,Number,2444912,
1997,1997,LV00,Latvija,Total,Total,Number,2444912,
1991,1991,FRJ2,Midi-Pyrénées,Total,Total,Number,2445108,
1991,1991,FR62,Midi-Pyrénées (NUTS 2013),Total,Total,Number,2445108,
1992,1992,UKJ2,"Surrey, East and West Sussex",Total,Total,Number,2445200,
2014,2014,DE94,Weser-Ems,Total,Total,Number,2446345,
2017,2017,RO22,Sud-Est,Total,Total,Number,2446734,
1994,1994,RO41,Sud-Vest Oltenia,Total,Total,Number,2448928,
2000,2000,DEG,Thüringen,Total,Total,Number,2449082,
2000,2000,DEG0,Thüringen,Total,Total,Number,2449082,
2014,2014,DE4,Brandenburg,Total,Total,Number,2449193,
2014,2014,DE40,Brandenburg,Total,Total,Number,2449193,
2013,2013,DE4,Brandenburg,Total,Total,Number,2449511,
2013,2013,DE40,Brandenburg,Total,Total,Number,2449511,
1993,1993,UKJ2,"Surrey, East and West Sussex",Total,Total,Number,2449700,
2000,2000,FRB,Centre - Val de Loire,Total,Total,Number,2450121,
2000,2000,FRB0,Centre - Val de Loire,Total,Total,Number,2450121,
2000,2000,FR24,Centre (FR) (NUTS 2013),Total,Total,Number,2450121,
1993,1993,RO41,Sud-Vest Oltenia,Total,Total,Number,2452338,
2012,2012,DE4,Brandenburg,Total,Total,Number,2453180,
2012,2012,DE40,Brandenburg,Total,Total,Number,2453180,
2016,2016,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",Total,Total,Number,2453872,
1991,1991,UKJ2,"Surrey, East and West Sussex",Total,Total,Number,2454007,
2011,2011,NL41,Noord-Brabant,Total,Total,Number,2454215,
2016,2016,ES41,Castilla y León,Total,Total,Number,2454454,
2002,2002,ES41,Castilla y León,Total,Total,Number,2454754,
2003,2003,DE94,Weser-Ems,Total,Total,Number,2455036,
1994,1994,UKJ2,"Surrey, East and West Sussex",Total,Total,Number,2456100,
2015,2015,UKH1,East Anglia,Total,Total,Number,2456564,
1991,1991,RO41,Sud-Vest Oltenia,Total,Total,Number,2457221,
1994,1994,NL32,Noord-Holland,Total,Total,Number,2457329,
2015,2015,DE4,Brandenburg,Total,Total,Number,2457872,
2015,2015,DE40,Brandenburg,Total,Total,Number,2457872,
2006,2006,LT02,Vidurio ir vakaru Lietuvos regionas,Total,Total,Number,2458598,
2004,2004,FRJ1,Languedoc-Roussillon,Total,Total,Number,2459969,
2004,2004,FR81,Languedoc-Roussillon (NUTS 2013),Total,Total,Number,2459969,
2008,2008,TR61,"Antalya, Isparta, Burdur",Total,Total,Number,2460321,
2015,2015,DE94,Weser-Ems,Total,Total,Number,2460857,
2011,2011,DE4,Brandenburg,Total,Total,Number,2461242,b
2011,2011,DE40,Brandenburg,Total,Total,Number,2461242,b
1990,1990,RO41,Sud-Vest Oltenia,Total,Total,Number,2461463,
1992,1992,FRJ2,Midi-Pyrénées,Total,Total,Number,2461633,
1992,1992,FR62,Midi-Pyrénées (NUTS 2013),Total,Total,Number,2461633,
2001,2001,FRB,Centre - Val de Loire,Total,Total,Number,2461778,
2001,2001,FRB0,Centre - Val de Loire,Total,Total,Number,2461778,
2001,2001,FR24,Centre (FR) (NUTS 2013),Total,Total,Number,2461778,
2018,2018,PL71,Lódzkie,Total,Total,Number,2462448,
1999,1999,DEG,Thüringen,Total,Total,Number,2462836,
1999,1999,DEG0,Thüringen,Total,Total,Number,2462836,
2001,2001,ES41,Castilla y León,Total,Total,Number,2463479,
1995,1995,NL32,Noord-Holland,Total,Total,Number,2463611,
2003,2003,ES41,Castilla y León,Total,Total,Number,2463616,
2012,2012,NL41,Noord-Brabant,Total,Total,Number,2463686,
2004,2004,DE94,Weser-Ems,Total,Total,Number,2465229,
1995,1995,UKJ2,"Surrey, East and West Sussex",Total,Total,Number,2467200,
1996,1996,NL32,Noord-Holland,Total,Total,Number,2468432,
1996,1996,LV,Latvia,Total,Total,Number,2469531,
1996,1996,LV0,Latvija,Total,Total,Number,2469531,
1996,1996,LV00,Latvija,Total,Total,Number,2469531,
1992,1992,RO41,Sud-Vest Oltenia,Total,Total,Number,2469568,
2006,2006,DEE,Sachsen-Anhalt,Total,Total,Number,2469716,
2006,2006,DEE0,Sachsen-Anhalt,Total,Total,Number,2469716,
2016,2016,RO22,Sud-Est,Total,Total,Number,2469868,
2013,2013,NL41,Noord-Brabant,Total,Total,Number,2471011,
2004,2004,ES41,Castilla y León,Total,Total,Number,2471132,
2017,2017,PL11,Lódzkie (NUTS 2013),Total,Total,Number,2471620,
2017,2017,PL71,Lódzkie,Total,Total,Number,2471620,
2012,2012,TRC1,"Gaziantep, Adiyaman, Kilis",Total,Total,Number,2471979,
2005,2005,DE94,Weser-Ems,Total,Total,Number,2472394,
2000,2000,ES41,Castilla y León,Total,Total,Number,2472869,
2002,2002,FRB,Centre - Val de Loire,Total,Total,Number,2472978,
2002,2002,FRB0,Centre - Val de Loire,Total,Total,Number,2472978,
2002,2002,FR24,Centre (FR) (NUTS 2013),Total,Total,Number,2472978,
1997,1997,NL32,Noord-Holland,Total,Total,Number,2474754,
2017,2017,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",Total,Total,Number,2474784,
2006,2006,DE94,Weser-Ems,Total,Total,Number,2475459,
2016,2016,UKH1,East Anglia,Total,Total,Number,2475882,
2010,2010,DE94,Weser-Ems,Total,Total,Number,2476001,
1993,1993,FRJ2,Midi-Pyrénées,Total,Total,Number,2476375,
1993,1993,FR62,Midi-Pyrénées (NUTS 2013),Total,Total,Number,2476375,
1991,1991,DEA3,Münster,Total,Total,Number,2476464,
1996,1996,UKJ2,"Surrey, East and West Sussex",Total,Total,Number,2477500,
2007,2007,DE94,Weser-Ems,Total,Total,Number,2477718,
2009,2009,DE94,Weser-Ems,Total,Total,Number,2477771,
2015,2015,ES41,Castilla y León,Total,Total,Number,2478079,
1998,1998,DEG,Thüringen,Total,Total,Number,2478148,
1998,1998,DEG0,Thüringen,Total,Total,Number,2478148,
2014,2014,NL41,Noord-Brabant,Total,Total,Number,2479274,
2016,2016,PL11,Lódzkie (NUTS 2013),Total,Total,Number,2479350,
2016,2016,PL71,Lódzkie,Total,Total,Number,2479350,
2008,2008,DE94,Weser-Ems,Total,Total,Number,2480393,
2005,2005,ES41,Castilla y León,Total,Total,Number,2482797,
1999,1999,ES41,Castilla y León,Total,Total,Number,2483618,
1994,1994,FRJ2,Midi-Pyrénées,Total,Total,Number,2483633,
1994,1994,FR62,Midi-Pyrénées (NUTS 2013),Total,Total,Number,2483633,
1990,1990,DE12,Karlsruhe,Total,Total,Number,2484034,
2003,2003,FRB,Centre - Val de Loire,Total,Total,Number,2484288,
2003,2003,FRB0,Centre - Val de Loire,Total,Total,Number,2484288,
2003,2003,FR24,Centre (FR) (NUTS 2013),Total,Total,Number,2484288,
2016,2016,DE4,Brandenburg,Total,Total,Number,2484826,
2016,2016,DE40,Brandenburg,Total,Total,Number,2484826,
1998,1998,NL32,Noord-Holland,Total,Total,Number,2486105,
2008,2008,TR9,Dogu Karadeniz,Total,Total,Number,2488652,
2008,2008,TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",Total,Total,Number,2488652,
2015,2015,NL41,Noord-Brabant,Total,Total,Number,2488751,
2015,2015,PL11,Lódzkie (NUTS 2013),Total,Total,Number,2489844,
2015,2015,PL71,Lódzkie,Total,Total,Number,2489844,
1997,1997,DEG,Thüringen,Total,Total,Number,2491119,
1997,1997,DEG0,Thüringen,Total,Total,Number,2491119,
1997,1997,UKJ2,"Surrey, East and West Sussex",Total,Total,Number,2492200,
2015,2015,RO22,Sud-Est,Total,Total,Number,2492352,
2017,2017,UKH1,East Anglia,Total,Total,Number,2493326,
1998,1998,ES41,Castilla y León,Total,Total,Number,2494206,
2004,2004,FRB,Centre - Val de Loire,Total,Total,Number,2494279,
2004,2004,FRB0,Centre - Val de Loire,Total,Total,Number,2494279,
2004,2004,FR24,Centre (FR) (NUTS 2013),Total,Total,Number,2494279,
2005,2005,DEE,Sachsen-Anhalt,Total,Total,Number,2494437,
2005,2005,DEE0,Sachsen-Anhalt,Total,Total,Number,2494437,
2017,2017,DE4,Brandenburg,Total,Total,Number,2494648,
2017,2017,DE40,Brandenburg,Total,Total,Number,2494648,
2006,2006,ES41,Castilla y León,Total,Total,Number,2494698,
1995,1995,FRJ2,Midi-Pyrénées,Total,Total,Number,2494806,
1995,1995,FR62,Midi-Pyrénées (NUTS 2013),Total,Total,Number,2494806,
2014,2014,ES41,Castilla y León,Total,Total,Number,2495689,
2018,2018,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",Total,Total,Number,2496022,
2016,2016,DE94,Weser-Ems,Total,Total,Number,2496176,
2005,2005,FRJ1,Languedoc-Roussillon,Total,Total,Number,2497718,
2005,2005,FR81,Languedoc-Roussillon (NUTS 2013),Total,Total,Number,2497718,
2016,2016,NL41,Noord-Brabant,Total,Total,Number,2498749,
2014,2014,PL11,Lódzkie (NUTS 2013),Total,Total,Number,2498861,
2014,2014,PL71,Lódzkie,Total,Total,Number,2498861,
1995,1995,LV,Latvia,Total,Total,Number,2500580,
1995,1995,LV0,Latvija,Total,Total,Number,2500580,
1995,1995,LV00,Latvija,Total,Total,Number,2500580,
1997,1997,ES41,Castilla y León,Total,Total,Number,2502823,
1999,1999,NL32,Noord-Holland,Total,Total,Number,2503158,
1996,1996,DEG,Thüringen,Total,Total,Number,2503785,
1996,1996,DEG0,Thüringen,Total,Total,Number,2503785,
2018,2018,DE4,Brandenburg,Total,Total,Number,2504040,
2018,2018,DE40,Brandenburg,Total,Total,Number,2504040,
1992,1992,DEA3,Münster,Total,Total,Number,2504851,
2017,2017,DE94,Weser-Ems,Total,Total,Number,2506155,
1996,1996,FRJ2,Midi-Pyrénées,Total,Total,Number,2506942,
1996,1996,FR62,Midi-Pyrénées (NUTS 2013),Total,Total,Number,2506942,
2005,2005,FRB,Centre - Val de Loire,Total,Total,Number,2507246,
2005,2005,FRB0,Centre - Val de Loire,Total,Total,Number,2507246,
2005,2005,FR24,Centre (FR) (NUTS 2013),Total,Total,Number,2507246,
2009,2009,TR9,Dogu Karadeniz,Total,Total,Number,2507387,
2009,2009,TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",Total,Total,Number,2507387,
1998,1998,UKJ2,"Surrey, East and West Sussex",Total,Total,Number,2507400,
2018,2018,UKH1,East Anglia,Total,Total,Number,2509078,
2014,2014,RO22,Sud-Est,Total,Total,Number,2509094,
2013,2013,PL11,Lódzkie (NUTS 2013),Total,Total,Number,2510409,
2010,2010,DE4,Brandenburg,Total,Total,Number,2511525,
2010,2010,DE40,Brandenburg,Total,Total,Number,2511525,
1996,1996,ES41,Castilla y León,Total,Total,Number,2512008,
2017,2017,NL41,Noord-Brabant,Total,Total,Number,2512531,
2012,2012,TR9,Dogu Karadeniz,Total,Total,Number,2513021,
2012,2012,TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",Total,Total,Number,2513021,
2009,2009,TR61,"Antalya, Isparta, Burdur",Total,Total,Number,2514175,
2007,2007,ES41,Castilla y León,Total,Total,Number,2514206,
2000,2000,UKD3,Greater Manchester,Total,Total,Number,2515916,
2011,2011,TR9,Dogu Karadeniz,Total,Total,Number,2516167,
2011,2011,TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",Total,Total,Number,2516167,
2001,2001,UKD3,Greater Manchester,Total,Total,Number,2516203,
2018,2018,DE94,Weser-Ems,Total,Total,Number,2516457,
2005,2005,LT02,Vidurio ir vakaru Lietuvos regionas,Total,Total,Number,2516664,
1995,1995,DEG,Thüringen,Total,Total,Number,2517776,
1995,1995,DEG0,Thüringen,Total,Total,Number,2517776,
2000,2000,NL32,Noord-Holland,Total,Total,Number,2518354,
2013,2013,ES41,Castilla y León,Total,Total,Number,2518560,
1999,1999,UKD3,Greater Manchester,Total,Total,Number,2518600,
2013,2013,TRC1,"Gaziantep, Adiyaman, Kilis",Total,Total,Number,2519139,
2012,2012,PL11,Lódzkie (NUTS 2013),Total,Total,Number,2519448,
2006,2006,FRB,Centre - Val de Loire,Total,Total,Number,2519567,
2006,2006,FRB0,Centre - Val de Loire,Total,Total,Number,2519567,
2006,2006,FR24,Centre (FR) (NUTS 2013),Total,Total,Number,2519567,
2002,2002,UKD3,Greater Manchester,Total,Total,Number,2519852,
