"TIME","GEO","GEO_LABEL","UNIT","Value","Flag and Footnotes"
"2000","PL84","Podlaskie","Purchasing power standard (PPS) per inhabitant","6,800",""
"2000","PL9","Makroregion Województwo Mazowieckie","Purchasing power standard (PPS) per inhabitant","14,300",""
"2000","PL91","Warszawski stoleczny","Purchasing power standard (PPS) per inhabitant","20,300",""
"2000","PL92","Mazowiecki regionalny","Purchasing power standard (PPS) per inhabitant","7,400",""
"2000","PT","Portugal","Purchasing power standard (PPS) per inhabitant","16,500",""
"2000","PT1","Continente","Purchasing power standard (PPS) per inhabitant","16,600",""
"2000","PT11","Norte","Purchasing power standard (PPS) per inhabitant","13,300",""
"2000","PT15","Algarve","Purchasing power standard (PPS) per inhabitant","17,000",""
"2000","PT16","Centro (PT)","Purchasing power standard (PPS) per inhabitant","14,100",""
"2000","PT17","Área Metropolitana de Lisboa","Purchasing power standard (PPS) per inhabitant","23,800",""
"2000","PT18","Alentejo","Purchasing power standard (PPS) per inhabitant","15,300",""
"2000","PT2","Região Autónoma dos Açores (PT)","Purchasing power standard (PPS) per inhabitant","13,300",""
"2000","PT20","Região Autónoma dos Açores (PT)","Purchasing power standard (PPS) per inhabitant","13,300",""
"2000","PT3","Região Autónoma da Madeira (PT)","Purchasing power standard (PPS) per inhabitant","14,800",""
"2000","PT30","Região Autónoma da Madeira (PT)","Purchasing power standard (PPS) per inhabitant","14,800",""
"2000","PTZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant",":",""
"2000","PTZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant",":",""
"2000","RO","Romania","Purchasing power standard (PPS) per inhabitant","5,100",""
"2000","RO1","Macroregiunea unu","Purchasing power standard (PPS) per inhabitant","4,900",""
"2000","RO11","Nord-Vest","Purchasing power standard (PPS) per inhabitant","4,600",""
"2000","RO12","Centru","Purchasing power standard (PPS) per inhabitant","5,300",""
"2000","RO2","Macroregiunea doi","Purchasing power standard (PPS) per inhabitant","4,000",""
"2000","RO21","Nord-Est","Purchasing power standard (PPS) per inhabitant","3,500",""
"2000","RO22","Sud-Est","Purchasing power standard (PPS) per inhabitant","4,600",""
"2000","RO3","Macroregiunea trei","Purchasing power standard (PPS) per inhabitant","7,000",""
"2000","RO31","Sud - Muntenia","Purchasing power standard (PPS) per inhabitant","4,100",""
"2000","RO32","Bucuresti - Ilfov","Purchasing power standard (PPS) per inhabitant","11,300",""
"2000","RO4","Macroregiunea patru","Purchasing power standard (PPS) per inhabitant","4,700",""
"2000","RO41","Sud-Vest Oltenia","Purchasing power standard (PPS) per inhabitant","4,200",""
"2000","RO42","Vest","Purchasing power standard (PPS) per inhabitant","5,300",""
"2000","ROZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant",":",""
"2000","ROZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant",":",""
"2000","SI","Slovenia","Purchasing power standard (PPS) per inhabitant","15,800",""
"2000","SI0","Slovenija","Purchasing power standard (PPS) per inhabitant","15,800",""
"2000","SI03","Vzhodna Slovenija","Purchasing power standard (PPS) per inhabitant","13,300",""
"2000","SI04","Zahodna Slovenija","Purchasing power standard (PPS) per inhabitant","18,800",""
"2000","SK","Slovakia","Purchasing power standard (PPS) per inhabitant","10,000",""
"2000","SK0","Slovensko","Purchasing power standard (PPS) per inhabitant","10,000",""
"2000","SK01","Bratislavský kraj","Purchasing power standard (PPS) per inhabitant","22,500",""
"2000","SK02","Západné Slovensko","Purchasing power standard (PPS) per inhabitant","9,200",""
"2000","SK03","Stredné Slovensko","Purchasing power standard (PPS) per inhabitant","8,100",""
"2000","SK04","Východné Slovensko","Purchasing power standard (PPS) per inhabitant","7,400",""
"2000","FI","Finland","Purchasing power standard (PPS) per inhabitant","23,500",""
"2000","FI1","Manner-Suomi","Purchasing power standard (PPS) per inhabitant","23,400",""
"2000","FI19","Länsi-Suomi","Purchasing power standard (PPS) per inhabitant","20,500",""
"2000","FI1B","Helsinki-Uusimaa","Purchasing power standard (PPS) per inhabitant","32,300",""
"2000","FI1C","Etelä-Suomi","Purchasing power standard (PPS) per inhabitant","21,800",""
"2000","FI1D","Pohjois- ja Itä-Suomi","Purchasing power standard (PPS) per inhabitant","18,400",""
"2000","FI2","Åland","Purchasing power standard (PPS) per inhabitant","27,900",""
"2000","FI20","Åland","Purchasing power standard (PPS) per inhabitant","27,900",""
"2000","FIZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant",":",""
"2000","FIZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant",":",""
"2000","SE","Sweden","Purchasing power standard (PPS) per inhabitant","25,800",""
"2000","SE1","Östra Sverige","Purchasing power standard (PPS) per inhabitant","29,900",""
"2000","SE11","Stockholm","Purchasing power standard (PPS) per inhabitant","36,300",""
"2000","SE12","Östra Mellansverige","Purchasing power standard (PPS) per inhabitant","22,200",""
"2000","SE2","Södra Sverige","Purchasing power standard (PPS) per inhabitant","23,900",""
"2000","SE21","Småland med öarna","Purchasing power standard (PPS) per inhabitant","22,700",""
"2000","SE22","Sydsverige","Purchasing power standard (PPS) per inhabitant","23,400",""
"2000","SE23","Västsverige","Purchasing power standard (PPS) per inhabitant","24,800",""
"2000","SE3","Norra Sverige","Purchasing power standard (PPS) per inhabitant","22,100",""
"2000","SE31","Norra Mellansverige","Purchasing power standard (PPS) per inhabitant","21,900",""
"2000","SE32","Mellersta Norrland","Purchasing power standard (PPS) per inhabitant","22,900",""
"2000","SE33","Övre Norrland","Purchasing power standard (PPS) per inhabitant","21,900",""
"2000","SEZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant",":",""
"2000","SEZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant",":",""
"2000","UK","United Kingdom","Purchasing power standard (PPS) per inhabitant","23,100",""
"2000","UKC","North East (UK)","Purchasing power standard (PPS) per inhabitant","16,500",""
"2000","UKC1","Tees Valley and Durham","Purchasing power standard (PPS) per inhabitant","15,900",""
"2000","UKC2","Northumberland and Tyne and Wear","Purchasing power standard (PPS) per inhabitant","17,000",""
"2000","UKD","North West (UK)","Purchasing power standard (PPS) per inhabitant","19,400",""
"2000","UKD1","Cumbria","Purchasing power standard (PPS) per inhabitant","18,700",""
"2000","UKD3","Greater Manchester","Purchasing power standard (PPS) per inhabitant","19,700",""
"2000","UKD4","Lancashire","Purchasing power standard (PPS) per inhabitant","18,500",""
"2000","UKD6","Cheshire","Purchasing power standard (PPS) per inhabitant","25,300",""
"2000","UKD7","Merseyside","Purchasing power standard (PPS) per inhabitant","16,400",""
"2000","UKE","Yorkshire and The Humber","Purchasing power standard (PPS) per inhabitant","18,700",""
"2000","UKE1","East Yorkshire and Northern Lincolnshire","Purchasing power standard (PPS) per inhabitant","18,300",""
"2000","UKE2","North Yorkshire","Purchasing power standard (PPS) per inhabitant","20,700",""
"2000","UKE3","South Yorkshire","Purchasing power standard (PPS) per inhabitant","15,700",""
"2000","UKE4","West Yorkshire","Purchasing power standard (PPS) per inhabitant","20,100",""
"2000","UKF","East Midlands (UK)","Purchasing power standard (PPS) per inhabitant","19,400",""
"2000","UKF1","Derbyshire and Nottinghamshire","Purchasing power standard (PPS) per inhabitant","18,700",""
"2000","UKF2","Leicestershire, Rutland and Northamptonshire","Purchasing power standard (PPS) per inhabitant","20,900",""
"2000","UKF3","Lincolnshire","Purchasing power standard (PPS) per inhabitant","17,900",""
"2000","UKG","West Midlands (UK)","Purchasing power standard (PPS) per inhabitant","19,800",""
"2000","UKG1","Herefordshire, Worcestershire and Warwickshire","Purchasing power standard (PPS) per inhabitant","21,500",""
"2000","UKG2","Shropshire and Staffordshire","Purchasing power standard (PPS) per inhabitant","17,900",""
"2000","UKG3","West Midlands","Purchasing power standard (PPS) per inhabitant","20,100",""
"2000","UKH","East of England","Purchasing power standard (PPS) per inhabitant","21,900",""
"2000","UKH1","East Anglia","Purchasing power standard (PPS) per inhabitant","21,100",""
"2000","UKH2","Bedfordshire and Hertfordshire","Purchasing power standard (PPS) per inhabitant","25,700",""
"2000","UKH3","Essex","Purchasing power standard (PPS) per inhabitant","19,300",""
"2000","UKI","London","Purchasing power standard (PPS) per inhabitant","38,000",""
"2000","UKI3","Inner London - West","Purchasing power standard (PPS) per inhabitant","107,700",""
"2000","UKI4","Inner London - East","Purchasing power standard (PPS) per inhabitant","33,700",""
"2000","UKI5","Outer London - East and North East","Purchasing power standard (PPS) per inhabitant","18,400",""
"2000","UKI6","Outer London - South","Purchasing power standard (PPS) per inhabitant","23,300",""
"2000","UKI7","Outer London - West and North West","Purchasing power standard (PPS) per inhabitant","30,200",""
"2000","UKJ","South East (UK)","Purchasing power standard (PPS) per inhabitant","25,800",""
"2000","UKJ1","Berkshire, Buckinghamshire and Oxfordshire","Purchasing power standard (PPS) per inhabitant","33,400",""
"2000","UKJ2","Surrey, East and West Sussex","Purchasing power standard (PPS) per inhabitant","25,300",""
"2000","UKJ3","Hampshire and Isle of Wight","Purchasing power standard (PPS) per inhabitant","23,300",""
"2000","UKJ4","Kent","Purchasing power standard (PPS) per inhabitant","19,500",""
"2000","UKK","South West (UK)","Purchasing power standard (PPS) per inhabitant","20,700",""
"2000","UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","Purchasing power standard (PPS) per inhabitant","23,900",""
"2000","UKK2","Dorset and Somerset","Purchasing power standard (PPS) per inhabitant","20,000",""
"2000","UKK3","Cornwall and Isles of Scilly","Purchasing power standard (PPS) per inhabitant","15,100",""
"2000","UKK4","Devon","Purchasing power standard (PPS) per inhabitant","17,600",""
"2000","UKL","Wales","Purchasing power standard (PPS) per inhabitant","16,800",""
"2000","UKL1","West Wales and The Valleys","Purchasing power standard (PPS) per inhabitant","14,600",""
"2000","UKL2","East Wales","Purchasing power standard (PPS) per inhabitant","20,700",""
"2000","UKM","Scotland","Purchasing power standard (PPS) per inhabitant","20,200",""
"2000","UKM5","North Eastern Scotland","Purchasing power standard (PPS) per inhabitant","28,600",""
"2000","UKM6","Highlands and Islands","Purchasing power standard (PPS) per inhabitant","19,900",""
"2000","UKM7","Eastern Scotland","Purchasing power standard (PPS) per inhabitant","22,100",""
"2000","UKM8","West Central Scotland","Purchasing power standard (PPS) per inhabitant","19,100",""
"2000","UKM9","Southern Scotland","Purchasing power standard (PPS) per inhabitant","14,300",""
"2000","UKN","Northern Ireland (UK)","Purchasing power standard (PPS) per inhabitant","18,700",""
"2000","UKN0","Northern Ireland (UK)","Purchasing power standard (PPS) per inhabitant","18,700",""
"2000","UKZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant",":",""
"2000","UKZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant",":",""
"2000","NO","Norway","Purchasing power standard (PPS) per inhabitant",":",""
"2000","NO0","Norge","Purchasing power standard (PPS) per inhabitant",":",""
"2000","NO01","Oslo og Akershus","Purchasing power standard (PPS) per inhabitant",":",""
"2000","NO02","Hedmark og Oppland","Purchasing power standard (PPS) per inhabitant",":",""
"2000","NO03","Sør-Østlandet","Purchasing power standard (PPS) per inhabitant",":",""
"2000","NO04","Agder og Rogaland","Purchasing power standard (PPS) per inhabitant",":",""
"2000","NO05","Vestlandet","Purchasing power standard (PPS) per inhabitant",":",""
"2000","NO06","Trøndelag","Purchasing power standard (PPS) per inhabitant",":",""
"2000","NO07","Nord-Norge","Purchasing power standard (PPS) per inhabitant",":",""
"2000","NOZ","Extra-Regio level 1","Purchasing power standard (PPS) per inhabitant",":",""
"2000","NOZZ","Extra-Regio level 2","Purchasing power standard (PPS) per inhabitant",":",""
"2000","ME","Montenegro","Purchasing power standard (PPS) per inhabitant",":",""
"2000","ME0","Crna Gora","Purchasing power standard (PPS) per inhabitant",":",""
"2000","ME00","Crna Gora","Purchasing power standard (PPS) per inhabitant",":",""
"2000","MK","North Macedonia","Purchasing power standard (PPS) per inhabitant","5,400",""
"2000","MK0","Severna Makedonija","Purchasing power standard (PPS) per inhabitant","5,400",""
"2000","MK00","Severna Makedonija","Purchasing power standard (PPS) per inhabitant","5,400",""
"2000","AL","Albania","Purchasing power standard (PPS) per inhabitant",":",""
"2000","AL0","Shqipëria","Purchasing power standard (PPS) per inhabitant",":",""
"2000","AL01","Veri","Purchasing power standard (PPS) per inhabitant",":",""
"2000","AL02","Qender","Purchasing power standard (PPS) per inhabitant",":",""
"2000","AL03","Jug","Purchasing power standard (PPS) per inhabitant",":",""
"2000","RS","Serbia","Purchasing power standard (PPS) per inhabitant",":",""
"2000","RS1","Srbija - sever","Purchasing power standard (PPS) per inhabitant",":",""
"2000","RS11","Beogradski region","Purchasing power standard (PPS) per inhabitant",":",""
"2000","RS12","Region Vojvodine","Purchasing power standard (PPS) per inhabitant",":",""
"2000","RS2","Srbija - jug","Purchasing power standard (PPS) per inhabitant",":",""
"2000","RS21","Region Sumadije i Zapadne Srbije","Purchasing power standard (PPS) per inhabitant",":",""
"2000","RS22","Region Juzne i Istocne Srbije","Purchasing power standard (PPS) per inhabitant",":",""
"2000","RSZ","Extra-Regio level 1","Purchasing power standard (PPS) per inhabitant",":",""
"2000","RSZZ","Extra-Regio level 2","Purchasing power standard (PPS) per inhabitant",":",""
"2000","TR","Turkey","Purchasing power standard (PPS) per inhabitant",":",""
"2000","TR1","Istanbul","Purchasing power standard (PPS) per inhabitant",":",""
"2000","TR10","Istanbul","Purchasing power standard (PPS) per inhabitant",":",""
"2000","TR2","Bati Marmara","Purchasing power standard (PPS) per inhabitant",":",""
"2000","TR21","Tekirdag, Edirne, Kirklareli","Purchasing power standard (PPS) per inhabitant",":",""
"2000","TR22","Balikesir, Çanakkale","Purchasing power standard (PPS) per inhabitant",":",""
"2000","TR3","Ege","Purchasing power standard (PPS) per inhabitant",":",""
"2000","TR31","Izmir","Purchasing power standard (PPS) per inhabitant",":",""
"2000","TR32","Aydin, Denizli, Mugla","Purchasing power standard (PPS) per inhabitant",":",""
"2000","TR33","Manisa, Afyonkarahisar, Kütahya, Usak","Purchasing power standard (PPS) per inhabitant",":",""
"2000","TR4","Dogu Marmara","Purchasing power standard (PPS) per inhabitant",":",""
"2000","TR41","Bursa, Eskisehir, Bilecik","Purchasing power standard (PPS) per inhabitant",":",""
"2000","TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Purchasing power standard (PPS) per inhabitant",":",""
"2000","TR5","Bati Anadolu","Purchasing power standard (PPS) per inhabitant",":",""
"2000","TR51","Ankara","Purchasing power standard (PPS) per inhabitant",":",""
"2000","TR52","Konya, Karaman","Purchasing power standard (PPS) per inhabitant",":",""
"2000","TR6","Akdeniz","Purchasing power standard (PPS) per inhabitant",":",""
"2000","TR61","Antalya, Isparta, Burdur","Purchasing power standard (PPS) per inhabitant",":",""
